,title,location,bedrooms,bathrooms,price,rate
2071,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2072,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2073,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2074,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2075,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2076,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2077,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2078,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2079,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2080,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2081,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2082,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2083,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2084,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2085,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2086,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2087,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2088,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2089,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2090,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2091,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2092,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2093,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2094,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2095,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2096,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2097,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2098,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2099,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2100,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2101,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2102,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2103,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2104,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2105,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2106,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2107,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2108,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2109,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2110,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2111,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2112,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2113,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2114,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2115,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2116,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2117,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2118,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2119,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2120,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2121,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2122,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2123,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2124,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2125,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2126,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2127,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2128,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2129,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2130,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2131,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2132,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2133,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2134,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2135,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2136,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2137,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2138,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2139,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2140,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2141,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2142,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2143,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2144,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2145,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2146,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2147,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2148,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2149,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2150,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2151,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2152,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2153,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2154,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2155,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2156,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2157,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2158,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2159,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2160,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2161,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2162,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2163,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2164,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2165,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2166,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2167,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2168,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2169,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2170,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2171,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2172,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2173,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2174,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2175,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2176,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2177,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2178,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2179,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2180,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2181,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2182,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2183,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2184,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2185,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2186,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2187,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2188,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2189,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2190,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2191,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2192,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2193,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2194,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2195,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2196,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2197,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2198,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2199,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2200,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2201,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2202,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2203,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2204,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2205,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2206,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2207,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2208,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2209,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2210,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2211,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2212,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2213,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2214,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2215,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2216,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2217,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2218,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2219,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2220,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2221,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2222,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2223,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2224,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2225,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2226,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2227,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2228,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2229,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2230,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2231,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2232,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2233,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2234,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2235,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2236,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2237,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2238,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2239,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2240,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2241,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2242,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2243,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2244,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2245,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2246,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2247,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2248,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2249,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2250,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2251,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2252,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2253,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2254,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2255,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2256,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2257,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2258,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2259,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2260,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2261,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2262,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2263,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2264,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2265,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2266,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2267,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2268,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2269,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2270,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2271,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2272,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2273,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2274,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2275,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2276,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2277,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2278,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2279,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2280,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2281,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2282,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2283,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2284,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2285,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2286,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2287,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2288,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2289,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2290,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2291,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2292,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2293,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2294,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2295,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2296,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2297,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2298,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2299,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2300,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2301,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2302,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2303,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2304,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2305,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2306,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2307,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2308,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2309,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2310,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2311,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2312,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2313,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2314,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2315,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2316,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2317,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2318,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2319,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2320,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2321,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2322,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2323,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2324,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2325,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2326,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2327,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2328,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2329,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2330,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2331,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2332,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2333,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2334,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2335,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2336,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2337,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2338,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2339,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2340,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2341,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2342,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2343,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2344,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2345,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2346,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2347,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2348,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2349,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2350,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2351,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2352,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2353,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2354,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2355,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2356,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2357,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2358,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2359,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2360,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2361,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2362,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2363,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2364,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2365,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2366,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2367,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2368,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2369,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2370,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2371,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2372,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2373,FlattorentinKilimani,"Jabavucourt,Kilimani,Nairobi",3,3,80000,PerMonth
2374,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2375,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2376,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2377,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2378,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2379,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2380,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2381,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2382,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2383,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2384,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2385,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
